track,link_id,name,meta
Movie,52,Mighty Aphrodite (1995),Comedy
Movie,53,Lamerica (1994),Adventure
Movie,54,"Big Green, The (1995)",Children
Movie,55,Georgia (1995),Drama
Movie,56,Kids of the Round Table (1995),Adventure
Movie,57,Home for the Holidays (1995),Drama
Movie,58,"Postman, The (Postino, Il) (1994)",Comedy
Movie,59,"Confessional, The (Confessionnal, Le) (1995)",Drama
Movie,60,"Indian in the Cupboard, The (1995)",Adventure
Movie,61,Eye for an Eye (1996),Drama
Movie,62,Mr. Holland's Opus (1995),Drama
Movie,63,Don't Be a Menace to South Central While Drinking Your Juice in the Hood (1996),Comedy
Movie,64,Two if by Sea (1996),Comedy
Movie,65,Bio-Dome (1996),Comedy
Movie,66,Lawnmower Man 2: Beyond Cyberspace (1996),Action
Movie,67,Two Bits (1995),Drama
Movie,68,French Twist (Gazon maudit) (1995),Comedy
Movie,69,Friday (1995),Comedy
Movie,70,From Dusk Till Dawn (1996),Action
Movie,71,Fair Game (1995),Action
Movie,72,Kicking and Screaming (1995),Comedy
Movie,73,"Misérables, Les (1995)",Drama
Movie,74,Bed of Roses (1996),Drama
Movie,75,Big Bully (1996),Comedy
Movie,76,Screamers (1995),Action
Movie,77,Nico Icon (1995),Documentary
Movie,78,"Crossing Guard, The (1995)",Action
Movie,79,"Juror, The (1996)",Drama
Movie,80,"White Balloon, The (Badkonake sefid) (1995)",Children
Movie,81,Things to Do in Denver When You're Dead (1995),Crime
Movie,82,Antonia's Line (Antonia) (1995),Comedy
Movie,83,Once Upon a Time... When We Were Colored (1995),Drama
Movie,84,Last Summer in the Hamptons (1995),Comedy
Movie,85,Angels and Insects (1995),Drama
Movie,86,White Squall (1996),Action
Movie,87,Dunston Checks In (1996),Children
Movie,88,Black Sheep (1996),Comedy
Movie,89,Nick of Time (1995),Action
Movie,90,The Journey of August King (1995),Drama
Movie,92,Mary Reilly (1996),Drama
Movie,93,Vampire in Brooklyn (1995),Comedy
Movie,94,Beautiful Girls (1996),Comedy
Movie,95,Broken Arrow (1996),Action
Movie,96,In the Bleak Midwinter (1995),Comedy
Movie,97,"Hate (Haine, La) (1995)",Crime
Movie,98,Shopping (1994),Action
Movie,99,Heidi Fleiss: Hollywood Madam (1995),Documentary
Movie,100,City Hall (1996),Drama
Movie,101,Bottle Rocket (1996),Adventure
Movie,102,Mr. Wrong (1996),Comedy
Movie,103,Unforgettable (1996),Mystery
Movie,104,Happy Gilmore (1996),Comedy
Movie,105,"Bridges of Madison County, The (1995)",Drama
Movie,106,Nobody Loves Me (Keiner liebt mich) (1994),Comedy
Movie,107,Muppet Treasure Island (1996),Adventure
Movie,108,Catwalk (1996),Documentary
Movie,109,Headless Body in Topless Bar (1995),Comedy
Movie,110,Braveheart (1995),Action
Movie,111,Taxi Driver (1976),Crime
Movie,112,Rumble in the Bronx (Hont faan kui) (1995),Action
Movie,113,Before and After (1996),Drama
Movie,114,Margaret's Museum (1995),Drama
Movie,115,"Happiness Is in the Field (Bonheur est dans le pré, Le) (1995)",Comedy
Movie,116,Anne Frank Remembered (1995),Documentary
Movie,117,"Young Poisoner's Handbook, The (1995)",Crime
Movie,118,If Lucy Fell (1996),Comedy
Movie,119,"Steal Big, Steal Little (1995)",Comedy
Movie,120,Race the Sun (1996),Adventure
Movie,121,"Boys of St. Vincent, The (1992)",Drama
Movie,122,Boomerang (1992),Comedy
Movie,123,Chungking Express (Chung Hing sam lam) (1994),Drama
Movie,124,"Star Maker, The (Uomo delle stelle, L') (1995)",Drama
Movie,125,Flirting With Disaster (1996),Comedy
Movie,126,"NeverEnding Story III, The (1994)",Adventure
Movie,127,"Silences of the Palace, The (Saimt el Qusur) (1994)",Drama
Movie,128,Jupiter's Wife (1994),Documentary
Movie,129,Pie in the Sky (1996),Comedy
Movie,130,Angela (1995),Drama
Movie,131,Frankie Starlight (1995),Drama
Movie,132,Jade (1995),Thriller
Movie,133,Nueba Yol (1995),Comedy
Movie,134,Sonic Outlaws (1995),Documentary
Movie,135,Down Periscope (1996),Comedy
Movie,136,From the Journals of Jean Seberg (1995),Documentary
Movie,137,Man of the Year (1995),Documentary
Movie,138,"Neon Bible, The (1995)",Drama
Movie,139,Target (1995),Action
Movie,140,Up Close and Personal (1996),Drama
Movie,141,"Birdcage, The (1996)",Comedy
Movie,142,Shadows (Cienie) (1988),Drama
Movie,143,Gospa (1995),Drama
Movie,144,"Brothers McMullen, The (1995)",Comedy
Movie,145,Bad Boys (1995),Action
Movie,146,"Amazing Panda Adventure, The (1995)",Adventure
Movie,147,"Basketball Diaries, The (1995)",Drama
Movie,148,"Awfully Big Adventure, An (1995)",Drama
Movie,149,Amateur (1994),Crime
Movie,150,Apollo 13 (1995),Adventure
Movie,151,Rob Roy (1995),Action
Movie,152,"Addiction, The (1995)",Drama
Movie,153,Batman Forever (1995),Action
Movie,154,Beauty of the Day (Belle de jour) (1967),Drama
Movie,155,Beyond Rangoon (1995),Adventure
Movie,156,Blue in the Face (1995),Comedy
Movie,157,Canadian Bacon (1995),Comedy
Movie,158,Casper (1995),Adventure
Movie,159,Clockers (1995),Crime
Movie,160,Congo (1995),Action
Movie,161,Crimson Tide (1995),Drama
Movie,162,Crumb (1994),Documentary
Movie,163,Desperado (1995),Action
Movie,164,Devil in a Blue Dress (1995),Crime
Movie,165,Die Hard: With a Vengeance (1995),Action
Movie,166,"Doom Generation, The (1995)",Comedy
Movie,167,Feast of July (1995),Drama
Movie,168,First Knight (1995),Action
Movie,169,Free Willy 2: The Adventure Home (1995),Adventure
Movie,170,Hackers (1995),Action
Movie,171,Jeffrey (1995),Comedy
Movie,172,Johnny Mnemonic (1995),Action
Movie,173,Judge Dredd (1995),Action
Movie,174,Jury Duty (1995),Comedy
Movie,175,Kids (1995),Drama
Movie,176,Living in Oblivion (1995),Comedy
Movie,177,Lord of Illusions (1995),Horror
Movie,178,Love & Human Remains (1993),Comedy
Movie,179,Mad Love (1995),Drama
Movie,180,Mallrats (1995),Comedy
Movie,181,Mighty Morphin Power Rangers: The Movie (1995),Action
Movie,182,Moonlight and Valentino (1995),Drama
Movie,183,Mute Witness (1994),Comedy
Movie,184,Nadja (1994),Drama
Movie,185,"Net, The (1995)",Action
Movie,186,Nine Months (1995),Comedy
Movie,187,Party Girl (1995),Comedy
Movie,188,"Prophecy, The (1995)",Fantasy
Movie,189,Reckless (1995),Comedy
Movie,190,Safe (1995),Thriller
Movie,191,"Scarlet Letter, The (1995)",Drama
Movie,192,The Show (1995),Documentary
Movie,193,Showgirls (1995),Drama
Movie,194,Smoke (1995),Comedy
Movie,195,Something to Talk About (1995),Comedy
Movie,196,Species (1995),Horror
Movie,197,"Stars Fell on Henrietta, The (1995)",Drama
Movie,198,Strange Days (1995),Action
Movie,199,"Umbrellas of Cherbourg, The (Parapluies de Cherbourg, Les) (1964)",Drama
Movie,200,"Tie That Binds, The (1995)",Thriller
Movie,201,Three Wishes (1995),Drama
Movie,202,Total Eclipse (1995),Drama
Movie,203,"To Wong Foo, Thanks for Everything! Julie Newmar (1995)",Comedy
Movie,204,Under Siege 2: Dark Territory (1995),Action
Movie,205,Unstrung Heroes (1995),Comedy
Movie,206,Unzipped (1995),Documentary
Movie,207,"Walk in the Clouds, A (1995)",Drama
Movie,208,Waterworld (1995),Action
Movie,209,White Man's Burden (1995),Drama
Movie,210,Wild Bill (1995),Western
Movie,211,"Browning Version, The (1994)",Drama
Movie,212,Bushwhacked (1995),Adventure
Movie,213,Burnt by the Sun (Utomlyonnye solntsem) (1994),Drama
Movie,214,Before the Rain (Pred dozhdot) (1994),Drama
Movie,215,Before Sunrise (1995),Drama
Movie,216,Billy Madison (1995),Comedy
Movie,217,"Babysitter, The (1995)",Drama
Movie,218,Boys on the Side (1995),Comedy
Movie,219,"Cure, The (1995)",Drama
Movie,220,Castle Freak (1995),Horror
Movie,222,Circle of Friends (1995),Drama
Movie,223,Clerks (1994),Comedy
Movie,224,Don Juan DeMarco (1995),Comedy
Movie,225,Disclosure (1994),Drama
Movie,226,Dream Man (1995),Thriller
Movie,227,Drop Zone (1994),Action
Movie,228,Destiny Turns on the Radio (1995),Comedy
Movie,229,Death and the Maiden (1994),Drama
Movie,230,Dolores Claiborne (1995),Drama
Movie,231,Dumb & Dumber (Dumb and Dumber) (1994),Adventure
Movie,232,Eat Drink Man Woman (Yin shi nan nu) (1994),Comedy
Movie,233,Exotica (1994),Drama
Movie,234,Exit to Eden (1994),Comedy
Movie,235,Ed Wood (1994),Comedy
Movie,236,French Kiss (1995),Action
Movie,237,Forget Paris (1995),Comedy
Movie,238,Far From Home: The Adventures of Yellow Dog (1995),Adventure
Movie,239,"Goofy Movie, A (1995)",Animation
Movie,240,Hideaway (1995),Thriller
Movie,241,Fluke (1995),Children
Movie,242,Farinelli: il castrato (1994),Drama
Movie,243,Gordy (1995),Children
Movie,244,Gumby: The Movie (1995),Animation
Movie,245,The Glass Shield (1994),Crime
Movie,246,Hoop Dreams (1994),Documentary
Movie,247,Heavenly Creatures (1994),Crime
Movie,248,Houseguest (1994),Comedy
Movie,249,Immortal Beloved (1994),Drama
Movie,250,Heavyweights (Heavy Weights) (1995),Children
Movie,251,"Hunted, The (1995)",Action
Movie,252,I.Q. (1994),Comedy
Movie,253,Interview with the Vampire: The Vampire Chronicles (1994),Drama
Movie,254,Jefferson in Paris (1995),Drama
Movie,255,"Jerky Boys, The (1995)",Comedy
Movie,256,Junior (1994),Comedy
Movie,257,Just Cause (1995),Mystery
Movie,258,"Kid in King Arthur's Court, A (1995)",Adventure
Movie,259,Kiss of Death (1995),Crime
Movie,260,Star Wars: Episode IV - A New Hope (1977),Action
Movie,261,Little Women (1994),Drama
Movie,262,"Little Princess, A (1995)",Children
Movie,263,Ladybird Ladybird (1994),Drama
Movie,264,"Enfer, L' (1994)",Drama
Movie,265,Like Water for Chocolate (Como agua para chocolate) (1992),Drama
Movie,266,Legends of the Fall (1994),Drama
Movie,267,Major Payne (1995),Comedy
Movie,268,Little Odessa (1994),Crime
Movie,269,My Crazy Life (Mi vida loca) (1993),Drama
Movie,270,Love Affair (1994),Drama
Movie,271,Losing Isaiah (1995),Drama
Movie,272,"Madness of King George, The (1994)",Comedy
Movie,273,Mary Shelley's Frankenstein (Frankenstein) (1994),Drama
Movie,274,Man of the House (1995),Comedy
Movie,275,Mixed Nuts (1994),Comedy
Movie,276,Milk Money (1994),Comedy
Movie,277,Miracle on 34th Street (1994),Drama
Movie,278,Miami Rhapsody (1995),Comedy
Movie,279,My Family (1995),Drama
Movie,280,Murder in the First (1995),Drama
Movie,281,Nobody's Fool (1994),Comedy
Movie,282,Nell (1994),Drama
Movie,283,New Jersey Drive (1995),Crime
Movie,284,New York Cop (Nyû Yôku no koppu) (1993),Action
Movie,285,Beyond Bedlam (1993),Drama
Movie,286,Nemesis 2: Nebula (1995),Action
Movie,287,Nina Takes a Lover (1994),Comedy
Movie,288,Natural Born Killers (1994),Action
Movie,289,Only You (1994),Comedy
Movie,290,Once Were Warriors (1994),Crime
Movie,292,Outbreak (1995),Action
Movie,293,Léon: The Professional (a.k.a. The Professional) (Léon) (1994),Action
Movie,294,"Perez Family, The (1995)",Comedy
Movie,295,"Pyromaniac's Love Story, A (1995)",Comedy
Movie,296,Pulp Fiction (1994),Comedy
Movie,297,Panther (1995),Drama
Movie,298,Pushing Hands (Tui shou) (1992),Drama
Movie,299,Priest (1994),Drama
Movie,300,Quiz Show (1994),Drama
Movie,301,Picture Bride (Bijo photo) (1994),Drama
Movie,302,"Queen Margot (Reine Margot, La) (1994)",Drama
Movie,303,"Quick and the Dead, The (1995)",Action
Movie,304,Roommates (1995),Comedy
Movie,305,Ready to Wear (Pret-A-Porter) (1994),Comedy
Movie,306,Three Colors: Red (Trois couleurs: Rouge) (1994),Drama
Movie,307,Three Colors: Blue (Trois couleurs: Bleu) (1993),Drama
Movie,308,Three Colors: White (Trzy kolory: Bialy) (1994),Comedy
Movie,309,"Red Firecracker, Green Firecracker (Pao Da Shuang Deng) (1994)",Drama
Movie,310,Rent-a-Kid (1995),Comedy
Movie,311,Relative Fear (1994),Horror
Movie,312,Stuart Saves His Family (1995),Comedy
Movie,313,"Swan Princess, The (1994)",Animation
Movie,314,"Secret of Roan Inish, The (1994)",Children
Movie,315,"Specialist, The (1994)",Action
Movie,316,Stargate (1994),Action
Movie,317,"Santa Clause, The (1994)",Comedy
Movie,318,"Shawshank Redemption, The (1994)",Crime
Movie,319,Shallow Grave (1994),Comedy
Movie,320,Suture (1993),Film-Noir
Movie,321,Strawberry and Chocolate (Fresa y chocolate) (1993),Drama
Movie,322,Swimming with Sharks (1995),Comedy
Movie,324,"Sum of Us, The (1994)",Comedy
Movie,325,National Lampoon's Senior Trip (1995),Comedy
Movie,326,To Live (Huozhe) (1994),Drama
Movie,327,Tank Girl (1995),Action
Movie,328,Tales from the Crypt Presents: Demon Knight (1995),Horror
Movie,329,Star Trek: Generations (1994),Adventure
Movie,330,Tales from the Hood (1995),Action
Movie,331,Tom & Viv (1994),Drama
Movie,332,Village of the Damned (1995),Horror
Movie,333,Tommy Boy (1995),Comedy
Movie,334,Vanya on 42nd Street (1994),Drama
Movie,335,Underneath (1995),Mystery
Movie,336,"Walking Dead, The (1995)",Drama
Movie,337,What's Eating Gilbert Grape (1993),Drama
Movie,338,Virtuosity (1995),Action
Movie,339,While You Were Sleeping (1995),Comedy
Movie,340,"War, The (1994)",Adventure
Movie,341,Double Happiness (1994),Drama
Movie,342,Muriel's Wedding (1994),Comedy
Movie,343,"Baby-Sitters Club, The (1995)",Children
Movie,344,Ace Ventura: Pet Detective (1994),Comedy
Movie,345,"Adventures of Priscilla, Queen of the Desert, The (1994)",Comedy
Movie,346,Backbeat (1993),Drama
Movie,347,Bitter Moon (1992),Drama
Movie,348,Bullets Over Broadway (1994),Comedy
Movie,349,Clear and Present Danger (1994),Action
Movie,350,"Client, The (1994)",Drama
Movie,351,"Corrina, Corrina (1994)",Comedy
Movie,352,Crooklyn (1994),Comedy
Movie,353,"Crow, The (1994)",Action
Movie,354,Cobb (1994),Drama
Movie,355,"Flintstones, The (1994)",Children
Movie,356,Forrest Gump (1994),Comedy
Movie,357,Four Weddings and a Funeral (1994),Comedy
Movie,358,Higher Learning (1995),Drama
Movie,359,I Like It Like That (1994),Comedy
Movie,360,I Love Trouble (1994),Action
Movie,361,It Could Happen to You (1994),Comedy
Movie,362,"Jungle Book, The (1994)",Adventure
Movie,363,"Wonderful, Horrible Life of Leni Riefenstahl, The (Macht der Bilder: Leni Riefenstahl, Die) (1993)",Documentary
Movie,364,"Lion King, The (1994)",Adventure
Movie,365,Little Buddha (1993),Drama
Movie,366,"Wes Craven's New Nightmare (Nightmare on Elm Street Part 7: Freddy's Finale, A) (1994)",Drama
Movie,367,"Mask, The (1994)",Action
Movie,368,Maverick (1994),Adventure
Movie,369,Mrs. Parker and the Vicious Circle (1994),Drama
Movie,370,Naked Gun 33 1/3: The Final Insult (1994),Action
Movie,371,"Paper, The (1994)",Comedy
Movie,372,Reality Bites (1994),Comedy
Movie,373,Red Rock West (1992),Thriller
Movie,374,Richie Rich (1994),Children
Movie,375,Safe Passage (1994),Drama
Movie,376,"River Wild, The (1994)",Action
Movie,377,Speed (1994),Action
Movie,378,Speechless (1994),Comedy
Movie,379,Timecop (1994),Action
Movie,380,True Lies (1994),Action
Movie,381,When a Man Loves a Woman (1994),Drama
Movie,382,Wolf (1994),Drama
Movie,383,Wyatt Earp (1994),Western
Movie,384,Bad Company (1995),Action
Movie,385,"Man of No Importance, A (1994)",Drama
Movie,386,S.F.W. (1994),Drama
Movie,387,"Low Down Dirty Shame, A (1994)",Action
Movie,388,Boys Life (1995),Drama
Movie,389,"Colonel Chabert, Le (1994)",Drama
Movie,390,Faster Pussycat! Kill! Kill! (1965),Action
Movie,391,Jason's Lyric (1994),Crime
Movie,392,"Secret Adventures of Tom Thumb, The (1993)",Adventure
Movie,393,Street Fighter (1994),Action
Movie,394,Coldblooded (1995),Comedy
Movie,395,Desert Winds (1995),Drama
Movie,396,Fall Time (1995),Drama
Movie,397,"Fear, The (1995)",Horror
Movie,398,Frank and Ollie (1995),Documentary
Movie,399,Girl in the Cadillac (1995),Drama
Movie,400,Homage (1995),Drama
Movie,401,Mirage (1995),Action
Movie,402,Open Season (1996),Comedy
Movie,403,Two Crimes (Dos crímenes) (1995),Comedy
Movie,404,Brother Minister: The Assassination of Malcolm X (1994),Documentary
Movie,405,Highlander III: The Sorcerer (a.k.a. Highlander: The Final Dimension) (1994),Action
Movie,406,Federal Hill (1994),Drama
Movie,407,In the Mouth of Madness (1995),Horror
Movie,408,8 Seconds (1994),Drama
Movie,409,Above the Rim (1994),Crime
Movie,410,Addams Family Values (1993),Children
Movie,411,Martin Lawrence: You So Crazy (1994),Comedy
Movie,412,"Age of Innocence, The (1993)",Drama
Movie,413,Airheads (1994),Comedy
Movie,414,"Air Up There, The (1994)",Comedy
Movie,415,Another Stakeout (1993),Comedy
Movie,416,Bad Girls (1994),Western
Movie,417,Barcelona (1994),Comedy
Movie,418,Being Human (1993),Drama
Movie,419,"Beverly Hillbillies, The (1993)",Comedy
Movie,420,Beverly Hills Cop III (1994),Action
Movie,421,Black Beauty (1994),Adventure
Movie,422,Blink (1994),Thriller
Movie,423,Blown Away (1994),Action
Movie,424,Blue Chips (1994),Drama
Movie,425,Blue Sky (1994),Drama
Movie,426,Body Snatchers (1993),Horror
Movie,427,Boxing Helena (1993),Drama
Movie,428,"Bronx Tale, A (1993)",Drama
Movie,429,Cabin Boy (1994),Comedy
Movie,430,Calendar Girl (1993),Comedy
Movie,431,Carlito's Way (1993),Crime
Movie,432,City Slickers II: The Legend of Curly's Gold (1994),Adventure
Movie,433,Clean Slate (1994),Comedy
Movie,434,Cliffhanger (1993),Action
Movie,435,Coneheads (1993),Comedy
Movie,436,Color of Night (1994),Drama
Movie,437,Cops and Robbersons (1994),Comedy
Movie,438,"Cowboy Way, The (1994)",Action
Movie,439,Dangerous Game (1993),Drama
Movie,440,Dave (1993),Comedy
Movie,441,Dazed and Confused (1993),Comedy
Movie,442,Demolition Man (1993),Action
Movie,443,"Endless Summer 2, The (1994)",Adventure
Movie,444,Even Cowgirls Get the Blues (1993),Comedy
Movie,445,Fatal Instinct (1993),Comedy
Movie,446,Farewell My Concubine (Ba wang bie ji) (1993),Drama
Movie,447,"Favor, The (1994)",Comedy
Movie,448,Fearless (1993),Drama
Movie,449,Fear of a Black Hat (1994),Comedy
Movie,450,With Honors (1994),Comedy
Movie,451,Flesh and Bone (1993),Drama
Movie,452,Widows' Peak (1994),Drama
Movie,453,For Love or Money (1993),Comedy
Movie,454,"Firm, The (1993)",Drama
Movie,455,Free Willy (1993),Adventure
Movie,456,Fresh (1994),Crime
Movie,457,"Fugitive, The (1993)",Thriller
Movie,458,Geronimo: An American Legend (1993),Drama
Movie,459,"Getaway, The (1994)",Action
Movie,460,Getting Even with Dad (1994),Comedy
Movie,461,Go Fish (1994),Drama
Movie,462,"Good Man in Africa, A (1994)",Action
Movie,463,Guilty as Sin (1993),Crime
Movie,464,Hard Target (1993),Action
Movie,465,Heaven & Earth (1993),Action
Movie,466,Hot Shots! Part Deux (1993),Action
Movie,467,Live Nude Girls (1995),Comedy
Movie,468,"Englishman Who Went Up a Hill But Came Down a Mountain, The (1995)",Comedy
Movie,469,"House of the Spirits, The (1993)",Drama
Movie,470,House Party 3 (1994),Comedy
Movie,471,"Hudsucker Proxy, The (1994)",Comedy
Movie,472,I'll Do Anything (1994),Comedy
Movie,473,In the Army Now (1994),Comedy
Movie,474,In the Line of Fire (1993),Action
Movie,475,In the Name of the Father (1993),Drama
Movie,476,"Inkwell, The (1994)",Comedy
Movie,477,What's Love Got to Do with It? (1993),Drama
Movie,478,Jimmy Hollywood (1994),Comedy
Movie,479,Judgment Night (1993),Action
Movie,480,Jurassic Park (1993),Action
Movie,481,Kalifornia (1993),Drama
Movie,482,Killing Zoe (1994),Crime
Movie,483,King of the Hill (1993),Drama
Movie,484,Lassie (1994),Adventure
Movie,485,Last Action Hero (1993),Action
Movie,486,Life with Mikey (1993),Comedy
Movie,487,Lightning Jack (1994),Comedy
Movie,488,M. Butterfly (1993),Drama
Movie,489,Made in America (1993),Comedy
Movie,490,Malice (1993),Thriller
Movie,491,"Man Without a Face, The (1993)",Drama
Movie,492,Manhattan Murder Mystery (1993),Comedy
Movie,493,Menace II Society (1993),Action
Movie,494,Executive Decision (1996),Action
Movie,495,In the Realm of the Senses (Ai no corrida) (1976),Drama
Movie,496,What Happened Was... (1994),Comedy
Movie,497,Much Ado About Nothing (1993),Comedy
Movie,498,Mr. Jones (1993),Drama
Movie,499,Mr. Wonderful (1993),Comedy
Movie,500,Mrs. Doubtfire (1993),Comedy
Movie,501,Naked (1993),Drama
Movie,502,"Next Karate Kid, The (1994)",Action
Movie,503,"New Age, The (1994)",Drama
Movie,504,No Escape (1994),Action
Movie,505,North (1994),Comedy
Movie,506,Orlando (1992),Drama
Movie,507,"Perfect World, A (1993)",Crime
Movie,508,Philadelphia (1993),Drama
Movie,509,"Piano, The (1993)",Drama
Movie,510,Poetic Justice (1993),Drama
Movie,511,"Program, The (1993)",Action
Movie,512,"Puppet Masters, The (1994)",Horror
Movie,513,Radioland Murders (1994),Comedy
Movie,514,"Ref, The (1994)",Comedy
Movie,515,"Remains of the Day, The (1993)",Drama
Movie,516,Renaissance Man (1994),Comedy
Movie,517,Rising Sun (1993),Action
Movie,518,"Road to Wellville, The (1994)",Comedy
Movie,519,RoboCop 3 (1993),Action
Movie,520,Robin Hood: Men in Tights (1993),Comedy
Movie,521,Romeo Is Bleeding (1993),Crime
Movie,522,Romper Stomper (1992),Action
Movie,523,Ruby in Paradise (1993),Drama
Movie,524,Rudy (1993),Drama
Movie,525,"Saint of Fort Washington, The (1993)",Drama
Movie,526,"Savage Nights (Nuits fauves, Les) (1992)",Drama
Movie,527,Schindler's List (1993),Drama
Movie,528,"Scout, The (1994)",Comedy
Movie,529,Searching for Bobby Fischer (1993),Drama
Movie,530,Second Best (1994),Drama
Movie,531,"Secret Garden, The (1993)",Children
Movie,532,Serial Mom (1994),Comedy
Movie,533,"Shadow, The (1994)",Action
Movie,534,Shadowlands (1993),Drama
Movie,535,Short Cuts (1993),Drama
Movie,536,"Simple Twist of Fate, A (1994)",Drama
Movie,537,Sirens (1994),Drama
Movie,538,Six Degrees of Separation (1993),Drama
Movie,539,Sleepless in Seattle (1993),Comedy
Movie,540,Sliver (1993),Thriller
Movie,541,Blade Runner (1982),Action
Movie,542,Son in Law (1993),Comedy
Movie,543,So I Married an Axe Murderer (1993),Comedy
Movie,544,Striking Distance (1993),Action
Movie,546,Super Mario Bros. (1993),Action
Movie,547,Surviving the Game (1994),Action
Movie,548,Terminal Velocity (1994),Action
Movie,549,Thirty-Two Short Films About Glenn Gould (1993),Drama
Movie,550,Threesome (1994),Comedy
Movie,551,"Nightmare Before Christmas, The (1993)",Animation
Movie,552,"Three Musketeers, The (1993)",Action
Movie,553,Tombstone (1993),Action
Movie,554,Trial by Jury (1994),Crime
Movie,555,True Romance (1993),Crime
Movie,556,"War Room, The (1993)",Documentary
Movie,558,"Pagemaster, The (1994)",Action
Movie,559,"Paris, France (1993)",Comedy
Movie,560,"Beans of Egypt, Maine, The (1994)",Drama
Movie,561,Killer (Bulletproof Heart) (1994),Drama
Movie,562,Welcome to the Dollhouse (1995),Comedy
Movie,563,Germinal (1993),Drama
Movie,564,Chasers (1994),Comedy
Movie,565,Cronos (1993),Drama
Movie,566,Naked in New York (1994),Comedy
Movie,567,Kika (1993),Comedy
Movie,568,Bhaji on the Beach (1993),Comedy
Movie,569,Little Big League (1994),Comedy
Movie,570,"Slingshot, The (Kådisbellan) (1993)",Comedy
Movie,571,"Wedding Gift, The (1994)",Drama
Movie,572,Foreign Student (1994),Drama
Movie,573,"Ciao, Professore! (Io speriamo che me la cavo) (1992)",Drama
Movie,574,Spanking the Monkey (1994),Comedy
Movie,575,"Little Rascals, The (1994)",Children
Movie,576,Fausto (1993),Comedy
Movie,577,Andre (1994),Adventure
Movie,579,"Escort, The (Scorta, La) (1993)",Crime
Movie,580,Princess Caraboo (1994),Drama
Movie,581,"Celluloid Closet, The (1995)",Documentary
Movie,582,Métisse (Café au Lait) (1993),Comedy
Movie,583,Dear Diary (Caro Diario) (1994),Comedy
Movie,584,I Don't Want to Talk About It (De eso no se habla) (1993),Drama
Movie,585,"Brady Bunch Movie, The (1995)",Comedy
Movie,586,Home Alone (1990),Children
Movie,587,Ghost (1990),Comedy
Movie,588,Aladdin (1992),Adventure
Movie,589,Terminator 2: Judgment Day (1991),Action
Movie,590,Dances with Wolves (1990),Adventure
Movie,591,Tough and Deadly (1995),Action
Movie,592,Batman (1989),Action
Movie,593,"Silence of the Lambs, The (1991)",Crime
Movie,594,Snow White and the Seven Dwarfs (1937),Animation
Movie,595,Beauty and the Beast (1991),Animation
Movie,596,Pinocchio (1940),Animation
Movie,597,Pretty Woman (1990),Comedy
Movie,598,Window to Paris (Okno v Parizh) (1994),Comedy
Movie,599,"Wild Bunch, The (1969)",Adventure
Movie,600,Love and a .45 (1994),Action
Movie,601,"Wooden Man's Bride, The (Yan shen) (1994)",Drama
Movie,602,"Great Day in Harlem, A (1994)",Documentary
Movie,603,"Bye Bye, Love (1995)",Comedy
Movie,604,Criminals (1996),Documentary
Movie,605,One Fine Day (1996),Drama
Movie,606,Candyman: Farewell to the Flesh (1995),Fantasy
