track,link_id,name,meta
Stocks,225,"IDEXX Laboratories, Inc. (IDXX)",$476
Stocks,226,Cummins Inc. (CMI),$287
Stocks,227,"L3Harris Technologies, Inc. (LHX)",$205
Stocks,228,"Yum! Brands, Inc. (YUM)",$138
Stocks,229,"Agilent Technologies, Inc. (A)",$132
Stocks,230,"Moderna, Inc. (MRNA)",$101
Stocks,231,Fastenal Company (FAST),$67
Stocks,232,GE HealthCare Technologies Inc. (GEHC),$84
Stocks,233,Otis Worldwide Corporation (OTIS),$95
Stocks,234,"Corteva, Inc. (CTVA)",$54
Stocks,235,"Charter Communications, Inc. (CHTR)",$265
Stocks,236,Sysco Corporation (SYY),$76
Stocks,237,The Hershey Company (HSY),$185
Stocks,238,Exelon Corporation (EXC),$37
Stocks,239,Kenvue Inc. (KVUE),$19
Stocks,240,GE Vernova Inc. (GEV),$135
Stocks,241,"Diamondback Energy, Inc. (FANG)",$200
Stocks,242,Ingersoll Rand Inc. (IR),$88
Stocks,243,"Quanta Services, Inc. (PWR)",$243
Stocks,244,"Martin Marietta Materials, Inc. (MLM)",$575
Stocks,245,Arch Capital Group Ltd. (ACGL),$92
Stocks,246,"Nasdaq, Inc. (NDAQ)",$60
Stocks,247,Halliburton Company (HAL),$39
Stocks,248,"CoStar Group, Inc. (CSGP)",$84
Stocks,249,"Gartner, Inc. (IT)",$440
Stocks,250,Electronic Arts Inc. (EA),$127
Stocks,251,Las Vegas Sands Corp. (LVS),$45
Stocks,252,Cognizant Technology Solutions  (CTSH),$67
Stocks,253,Vulcan Materials Company (Holdi (VMC),$252
Stocks,254,Royal Caribbean Cruises Ltd. (RCL),$129
Stocks,255,Devon Energy Corporation (DVN),$51
Stocks,256,LyondellBasell Industries NV (LYB),$100
Stocks,257,Public Service Enterprise Group (PEG),$65
Stocks,258,Baker Hughes Company (BKR),$32
Stocks,259,Dollar General Corporation (DG),$144
Stocks,260,"Verisk Analytics, Inc. (VRSK)",$222
Stocks,261,"Consolidated Edison, Inc. (ED)",$91
Stocks,262,CDW Corporation (CDW),$235
Stocks,263,Archer-Daniels-Midland Company (ADM),$62
Stocks,264,Discover Financial Services (DFS),$125
Stocks,265,Global Payments Inc. (GPN),$122
Stocks,266,Xylem Inc. (XYL),$127
Stocks,267,"Rockwell Automation, Inc. (ROK)",$269
Stocks,268,"DuPont de Nemours, Inc. (DD)",$73
Stocks,269,"PPG Industries, Inc. (PPG)",$130
Stocks,270,"Delta Air Lines, Inc. (DAL)",$47
Stocks,271,Xcel Energy Inc. (XEL),$54
Stocks,272,Hartford Financial Services Gro (HIG),$98
Stocks,273,VICI Properties Inc. (VICI),$27
Stocks,274,Extra Space Storage Inc (EXR),$132
Stocks,275,"Monolithic Power Systems, Inc. (MPWR)",$591
Stocks,276,Biogen Inc. (BIIB),$194
Stocks,277,"ANSYS, Inc. (ANSS)",$322
Stocks,278,Fair Isaac Corproation (FICO),$1130
Stocks,279,Fortive Corporation (FTV),$79
Stocks,280,Tractor Supply Company (TSCO),$252
Stocks,281,"West Pharmaceutical Services, I (WST)",$372
Stocks,282,HP Inc. (HPQ),$27
Stocks,283,Willis Towers Watson Public Lim (WTW),$264
Stocks,284,Edison International (EIX),$69
Stocks,285,Garmin Ltd. (GRMN),$139
Stocks,286,Corning Incorporated (GLW),$31
Stocks,287,"Equifax, Inc. (EFX)",$216
Stocks,288,"Dollar Tree, Inc. (DLTR)",$122
Stocks,289,"Cardinal Health, Inc. (CAH)",$108
Stocks,290,ResMed Inc. (RMD),$178
Stocks,291,"AvalonBay Communities, Inc. (AVB)",$184
Stocks,292,eBay Inc. (EBAY),$50
Stocks,293,ON Semiconductor Corporation (ON),$60
Stocks,294,CBRE Group Inc (CBRE),$84
Stocks,295,Howmet Aerospace Inc. (HWM),$63
Stocks,296,"Raymond James Financial, Inc. (RJF)",$123
Stocks,297,"WEC Energy Group, Inc. (WEC)",$81
Stocks,298,Westinghouse Air Brake Technolo (WAB),$144
Stocks,299,"Church & Dwight Company, Inc. (CHD)",$104
Stocks,300,"Mettler-Toledo International, I (MTD)",$1188
Stocks,301,Keysight Technologies Inc. (KEYS),$145
Stocks,302,"Targa Resources, Inc. (TRGP)",$112
Stocks,303,Fifth Third Bancorp (FITB),$36
Stocks,304,"NVR, Inc. (NVR)",$7685
Stocks,305,"Zimmer Biomet Holdings, Inc. (ZBH)",$119
Stocks,306,"T. Rowe Price Group, Inc. (TROW)",$108
Stocks,307,"Take-Two Interactive Software,  (TTWO)",$140
Stocks,308,M&T Bank Corporation (MTB),$143
Stocks,309,"Brown & Brown, Inc. (BRO)",$82
Stocks,310,Brown Forman Inc (BF-B),$49
Stocks,311,Dover Corporation (DOV),$169
Stocks,312,Equity Residential (EQR),$61
Stocks,313,"American Water Works Company, I (AWK)",$118
Stocks,314,Weyerhaeuser Company (WY),$31
Stocks,315,"Broadridge Financial Solutions, (BR)",$193
Stocks,316,Entergy Corporation (ETR),$106
Stocks,317,Genuine Parts Company (GPC),$162
Stocks,318,"Align Technology, Inc. (ALGN)",$298
Stocks,319,DTE Energy Company (DTE),$108
Stocks,320,"PulteGroup, Inc. (PHM)",$105
Stocks,321,"Axon Enterprise, Inc. (AXON)",$293
Stocks,322,State Street Corporation (STT),$73
Stocks,323,FirstEnergy Corp. (FE),$38
Stocks,324,Iron Mountain Incorporated (Del (IRM),$75
Stocks,325,Veralto Corp (VLTO),$88
Stocks,326,Hewlett Packard Enterprise Comp (HPE),$16
Stocks,327,"Steel Dynamics, Inc. (STLD)",$136
Stocks,328,"Builders FirstSource, Inc. (BLDR)",$177
Stocks,329,Western Digital Corporation (WDC),$66
Stocks,330,Molina Healthcare Inc (MOH),$367
Stocks,331,International Flavors & Fragran (IFF),$83
Stocks,332,"Tyson Foods, Inc. (TSN)",$59
Stocks,333,SBA Communications Corporation (SBAC),$196
Stocks,334,"Corpay, Inc. (CPAY)",$294
Stocks,335,W.R. Berkley Corporation (WRB),$82
Stocks,336,PTC Inc. (PTC),$176
Stocks,337,Eversource Energy (D/B/A) (ES),$59
Stocks,338,Coterra Energy Inc. (CTRA),$27
Stocks,339,Hubbell Inc (HUBB),$388
Stocks,340,"Live Nation Entertainment, Inc. (LYV)",$89
Stocks,341,"Rollins, Inc. (ROL)",$42
Stocks,342,"Warner Bros. Discovery, Inc. -  (WBD)",$8
Stocks,343,Invitation Homes Inc. (INVH),$33
Stocks,344,Deckers Outdoor Corporation (DECK),$800
Stocks,345,Ball Corporation (BALL),$64
Stocks,346,Alexandria Real Estate Equities (ARE),$115
Stocks,347,"NetApp, Inc. (NTAP)",$97
Stocks,348,Baxter International Inc. (BAX),$39
Stocks,349,"Ulta Beauty, Inc. (ULTA)",$413
Stocks,350,PPL Corporation (PPL),$27
Stocks,351,"McCormick & Company, Incorporat (MKC)",$73
Stocks,352,STERIS plc (Ireland) (STE),$199
Stocks,353,Ameren Corporation (AEE),$73
Stocks,354,Kellanova (K),$57
Stocks,355,Huntington Bancshares Incorpora (HBAN),$13
Stocks,356,"Cboe Global Markets, Inc. (CBOE)",$180
Stocks,357,Hormel Foods Corporation (HRL),$34
Stocks,358,Teledyne Technologies Incorpora (TDY),$401
Stocks,359,Aptiv PLC (APTV),$69
Stocks,360,Principal Financial Group Inc (PFG),$80
Stocks,361,Cincinnati Financial Corporatio (CINF),$119
Stocks,362,"First Solar, Inc. (FSLR)",$175
Stocks,363,"Illumina, Inc. (ILMN)",$117
Stocks,364,Carnival Corporation (CCL),$14
Stocks,365,"VeriSign, Inc. (VRSN)",$184
Stocks,366,"Darden Restaurants, Inc. (DRI)",$152
Stocks,367,Omnicom Group Inc. (OMC),$92
Stocks,368,Jacobs Solutions Inc. (J),$143
Stocks,369,"CenterPoint Energy, Inc (Holdin (CNP)",$28
Stocks,370,"The Cooper Companies, Inc. (COO)",$90
Stocks,371,Textron Inc. (TXT),$93
Stocks,372,Clorox Company (The) (CLX),$143
Stocks,373,CMS Energy Corporation (CMS),$59
Stocks,374,"Hologic, Inc. (HOLX)",$75
Stocks,375,Atmos Energy Corporation (ATO),$117
Stocks,376,"Expedia Group, Inc. (EXPE)",$129
Stocks,377,Southwest Airlines Company (LUV),$29
Stocks,378,Waters Corporation (WAT),$296
Stocks,379,"Ventas, Inc. (VTR)",$43
Stocks,380,Regions Financial Corporation (RF),$18
Stocks,381,Seagate Technology Holdings PLC (STX),$82
Stocks,382,"J.B. Hunt Transport Services, I (JBHT)",$167
Stocks,383,Celanese Corporation (CE),$154
Stocks,384,IDEX Corporation (IEX),$227
Stocks,385,"Tyler Technologies, Inc. (TYL)",$403
Stocks,386,Avery Dennison Corporation (AVY),$211
Stocks,387,Laboratory Corporation of Ameri (LH),$201
Stocks,388,Synchrony Financial (SYF),$41
Stocks,389,"United Airlines Holdings, Inc. (UAL)",$51
Stocks,390,"Leidos Holdings, Inc. (LDOS)",$124
Stocks,391,Loews Corporation (L),$75
Stocks,392,Northern Trust Corporation (NTRS),$81
Stocks,393,FactSet Research Systems Inc. (FDS),$434
Stocks,394,Domino's Pizza Inc (DPZ),$473
Stocks,395,"Best Buy Co., Inc. (BBY)",$76
Stocks,396,Expeditors International of Was (EXPD),$114
Stocks,397,EQT Corporation (EQT),$36
Stocks,398,Packaging Corporation of Americ (PKG),$179
Stocks,399,"Everest Group, Ltd. (EG)",$370
Stocks,400,Masco Corporation (MAS),$71
Stocks,401,"Walgreens Boots Alliance, Inc. (WBA)",$18
Stocks,402,Marathon Oil Corporation (MRO),$27
Stocks,403,"Essex Property Trust, Inc. (ESS)",$235
Stocks,404,"Citizens Financial Group, Inc. (CFG)",$33
Stocks,405,"Akamai Technologies, Inc. (AKAM)",$101
Stocks,406,Bunge Limited (BG),$109
Stocks,407,"Skyworks Solutions, Inc. (SWKS)",$96
Stocks,408,Mid-America Apartment Communiti (MAA),$126
Stocks,409,"NRG Energy, Inc. (NRG)",$69
Stocks,410,"CF Industries Holdings, Inc. (CF)",$79
Stocks,411,Nordson Corporation (NDSN),$259
Stocks,412,"Teradyne, Inc. (TER)",$95
Stocks,413,"ConAgra Brands, Inc. (CAG)",$30
Stocks,414,"Enphase Energy, Inc. (ENPH)",$106
Stocks,415,Jabil Inc. (JBL),$118
Stocks,416,Fox Corporation (FOX),$28
Stocks,417,Fox Corporation (FOXA),$31
Stocks,418,Quest Diagnostics Incorporated (DGX),$128
Stocks,419,"EPAM Systems, Inc. (EPAM)",$245
Stocks,420,Snap-On Incorporated (SNA),$268
Stocks,421,Trimble Inc. (TRMB),$57
Stocks,422,Pool Corporation (POOL),$361
Stocks,423,KeyCorp (KEY),$14
Stocks,424,News Corporation (NWSA),$24
Stocks,425,News Corporation (NWS),$24
Stocks,426,Zebra Technologies Corporation (ZBRA),$268
Stocks,427,"Stanley Black & Decker, Inc. (SWK)",$89
Stocks,428,Molson Coors Beverage Company (TAP),$64
Stocks,429,MGM Resorts International (MGM),$42
Stocks,430,Viatris Inc. (VTRS),$11
Stocks,431,"Host Hotels & Resorts, Inc. (HST)",$18
Stocks,432,"Franklin Resources, Inc. (BEN)",$25
Stocks,433,Albemarle Corporation (ALB),$112
Stocks,434,Campbell Soup Company (CPB),$44
Stocks,435,LKQ Corporation (LKQ),$49
Stocks,436,Gen Digital Inc. (GEN),$20
Stocks,437,Pentair plc. (PNR),$78
Stocks,438,Amcor plc (AMCR),$8
Stocks,439,"UDR, Inc. (UDR)",$36
Stocks,440,Alliant Energy Corporation (LNT),$49
Stocks,441,"Healthpeak Properties, Inc. (DOC)",$17
Stocks,442,A.O. Smith Corporation (AOS),$86
Stocks,443,"Revvity, Inc. (RVTY)",$100
Stocks,444,NiSource Inc (NI),$27
Stocks,445,Westrock Company (WRK),$47
Stocks,446,Kimco Realty Corporation (HC) (KIM),$18
Stocks,447,International Paper Company (IP),$35
Stocks,448,The J.M. Smucker Company (SJM),$114
Stocks,449,"Jack Henry & Associates, Inc. (JKHY)",$165
Stocks,450,APA Corporation (APA),$32
Stocks,451,"Evergy, Inc. (EVRG)",$51
Stocks,452,Incyte Corporation (INCY),$52
Stocks,453,"Juniper Networks, Inc. (JNPR)",$36
Stocks,454,"Lamb Weston Holdings, Inc. (LW)",$81
Stocks,455,Charles River Laboratories Inte (CRL),$226
Stocks,456,The AES Corporation (AES),$16
Stocks,457,Insulet Corporation (PODD),$166
Stocks,458,"Interpublic Group of Companies, (IPG)",$30
Stocks,459,Eastman Chemical Company (EMN),$96
Stocks,460,DaVita Inc. (DVA),$127
Stocks,461,Allegion plc (ALLE),$125
Stocks,462,Regency Centers Corporation (REG),$58
Stocks,463,"Huntington Ingalls Industries,  (HII)",$271
Stocks,464,CarMax Inc (KMX),$68
Stocks,465,Solventum Corporation (SOLV),$62
Stocks,466,"Paycom Software, Inc. (PAYC)",$183
Stocks,467,"Wynn Resorts, Limited (WYNN)",$94
Stocks,468,"Universal Health Services, Inc. (UHS)",$157
Stocks,469,"F5, Inc. (FFIV)",$177
Stocks,470,Camden Property Trust (CPT),$96
Stocks,471,Ralph Lauren Corporation (RL),$158
Stocks,472,"Qorvo, Inc. (QRVO)",$104
Stocks,473,"Catalent, Inc. (CTLT)",$55
Stocks,474,Mosaic Company (The) (MOS),$31
Stocks,475,"Bath & Body Works, Inc. (BBWI)",$43
Stocks,476,Bio-Techne Corp (TECH),$62
Stocks,477,Teleflex Incorporated (TFX),$206
Stocks,478,"Boston Properties, Inc. (BXP)",$60
Stocks,479,"Tapestry, Inc. (TPR)",$40
Stocks,480,"American Airlines Group, Inc. (AAL)",$14
Stocks,481,"Dayforce, Inc. (DAY)",$58
Stocks,482,"Henry Schein, Inc. (HSIC)",$70
Stocks,483,"Assurant, Inc. (AIZ)",$173
Stocks,484,"Match Group, Inc. (MTCH)",$32
Stocks,485,Paramount Global (PARA),$12
Stocks,486,Pinnacle West Capital Corporati (PNW),$74
Stocks,487,Federal Realty Investment Trust (FRT),$99
Stocks,488,"Caesars Entertainment, Inc. (CZR)",$38
Stocks,489,"C.H. Robinson Worldwide, Inc. (CHRW)",$71
Stocks,490,Generac Holdlings Inc. (GNRC),$135
Stocks,491,"Bio-Rad Laboratories, Inc. (BIO)",$279
Stocks,492,"Etsy, Inc. (ETSY)",$66
Stocks,493,Norwegian Cruise Line Holdings  (NCLH),$18
Stocks,494,"MarketAxess Holdings, Inc. (MKTX)",$204
Stocks,495,"Hasbro, Inc. (HAS)",$55
Stocks,496,BorgWarner Inc. (BWA),$32
Stocks,497,Robert Half Inc. (RHI),$70
Stocks,498,FMC Corporation (FMC),$57
Stocks,499,"Mohawk Industries, Inc. (MHK)",$108
Stocks,500,Invesco Ltd (IVZ),$15
Stocks,501,Comerica Incorporated (CMA),$51
Stocks,502,Globe Life Inc. (GL),$66
